test_scraps.pl started...
0	1.4696676639714
1	0.182321556793955
2	1.2
3	1.2
4	1.2
5	-2.12011692273655
6	0.937140746116363
7	1.09544511501033
8	1.24456474720398
9	0.182321556793955
10	0.2
11	0.362357754476674
12	1.01767844320605
13	2.2
14	0.267960914032774
15	0.837642245523326
16	0.932039085967226
17	0.362357754476674
18	0.960139163208269
19	-2.12011692273655
20	1.2
21	0.362357754476674
22	1.2
23	-0.932039085967226
24	1
25	1.18522285138484
26	0.131703172907348
27	1.09544511501033
28	1.2
29	1.42688630399793
30	0.362357754476674
31	0.182321556793955
32	3.32011692273655
33	3.32011692273655
34	1.09544511501033
35	0.182321556793955
36	0.932039085967226
37	1.09544511501033
38	1.18522285138484
39	3.32011692273655
40	1.2
41	1.22106479240205
42	-2.56549760032951
43	3.32011692273655
44	1.2
45	1.2
46	2.48912949440796
47	3.32011692273655
48	1.83185458131743
49	1.2
50	2.28547614126991
51	1.2
52	4.52011692273655
53	1.2
54	3.32011692273655
55	0.55540937502437
56	1.2
57	3.32011692273655
58	1.2
59	0.182321556793955
60	0.932039085967226
61	0.837642245523326
62	-2
63	1
64	1.2
65	1.2
66	2.13203908596723
67	1.2
68	0.637642245523326
69	0.210764937121322
70	2.29544511501033
71	1.24935377033123
72	0.104554884989668
73	0.182321556793955
74	1.2
75	0.182321556793955
76	1.09544511501033
77	0.362357754476674
78	0.182321556793955
79	0.932039085967226
80	3.32011692273655
81	3.32011692273655
82	3.32011692273655
83	1.15302109701143
84	0.362357754476674
85	1.09544511501033
86	1.2
87	0.932039085967226
88	1.2
89	0.932039085967226
90	0.182321556793955
91	0.182321556793955
92	0.362357754476674
93	1.18522285138484
94	1
95	1.2
96	0.182321556793955
97	1.2
98	3.32011692273655
99	0.932039085967226
100	-2.12011692273655
