0	0
1	0.841470984807897
2	0.909297426825682
3	0.141120008059867
4	-0.756802495307928
5	-0.958924274663138
6	-0.279415498198926
7	0.656986598718789
8	0.989358246623382
9	0.412118485241757
10	-0.54402111088937
11	-0.999990206550703
12	-0.536572918000435
13	0.420167036826641
14	0.99060735569487
15	0.650287840157117
16	-0.287903316665065
17	-0.961397491879557
18	-0.750987246771676
19	0.149877209662952
20	0.912945250727628
21	0.836655638536056
22	-0.00885130929040388
23	-0.846220404175171
24	-0.905578362006624
25	-0.132351750097773
26	0.762558450479603
27	0.956375928404503
28	0.270905788307869
29	-0.663633884212968
30	-0.988031624092862
31	-0.404037645323065
32	0.551426681241691
33	0.999911860107267
34	0.529082686120024
35	-0.428182669496151
36	-0.991778853443116
37	-0.643538133356999
38	0.296368578709385
39	0.963795386284088
40	0.745113160479349
41	-0.158622668804709
42	-0.916521547915634
43	-0.831774742628598
44	0.0177019251054136
45	0.850903524534118
46	0.901788347648809
47	0.123573122745224
48	-0.768254661323667
49	-0.953752652759472
50	-0.262374853703929
51	0.670229175843375
52	0.986627592040485
53	0.395925150181834
54	-0.558789048851616
55	-0.99975517335862
56	-0.521551002086912
57	0.436164755247825
58	0.992872648084537
59	0.636738007139138
60	-0.304810621102217
61	-0.966117770008393
62	-0.739180696649223
63	0.167355700302807
64	0.920026038196791
65	0.826828679490103
66	-0.0265511540239668
67	-0.855519978975322
68	-0.897927680689291
69	-0.114784813783187
70	0.773890681557889
71	0.951054653254375
72	0.253823362762036
73	-0.676771956887308
74	-0.985146260468247
75	-0.38778163540943
76	0.56610763689818
77	0.999520158580731
78	0.513978455987535
79	-0.444112668707508
80	-0.993888653923375
81	-0.629887994274454
82	0.313228782433085
83	0.968364461100185
84	0.733190320073292
85	-0.176075619948587
86	-0.92345844700406
87	-0.821817836630823
88	0.0353983027336607
89	0.860069405812453
90	0.893996663600558
91	0.105987511751157
92	-0.779466069615805
93	-0.948282141269947
94	-0.245251985467654
95	0.683261714736121
96	0.983587745434345
97	0.379607739027522
98	-0.573381871990423
99	-0.999206834186354
